Area Code,Area,Item Code,Item,Element,Year,Unit,Value,Flag
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),1994,tonnes,15723,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),1995,tonnes,13513,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),1996,tonnes,12988,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),1997,tonnes,11990,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),1998,tonnes,6191,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),1999,tonnes,9324,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2000,tonnes,11351,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2001,tonnes,13184,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2002,tonnes,16286,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2003,tonnes,18040,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2004,tonnes,18972,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2005,tonnes,23147,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2006,tonnes,22490,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2007,tonnes,38582,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2008,tonnes,49263,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2009,tonnes,56147,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2010,tonnes,69325,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2011,tonnes,110659,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2012,tonnes,97709,S
117,Republic of Korea,2574,Rape and Mustard Oil,Food supply quantity (tonnes),2013,tonnes,84809,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1961,tonnes,2551151.22,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1962,tonnes,2749002.23,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1963,tonnes,3006492.64,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1964,tonnes,3054685.59,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1965,tonnes,3003140.52,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1966,tonnes,3166843.02,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1967,tonnes,3476632.73,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1968,tonnes,3335230.28,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1969,tonnes,3393876.93,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1970,tonnes,3928219.77,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1971,tonnes,3854818.89,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1972,tonnes,3892110.43,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1973,tonnes,4056065.55,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1974,tonnes,4332221.8,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1975,tonnes,4337840.1,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1976,tonnes,4556683.78,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1977,tonnes,5122630.57,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1978,tonnes,5230394.13,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1979,tonnes,5042529.68,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1980,tonnes,5152337.86,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1981,tonnes,4702737.73,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1982,tonnes,4826386.32,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1983,tonnes,4960437,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1984,tonnes,4996097.46,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1985,tonnes,4849033.73,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1986,tonnes,4922538.08,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1987,tonnes,4927283.76,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1988,tonnes,4772467.9,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1989,tonnes,4562231.54,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1990,tonnes,4177086.41,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1991,tonnes,4373593.23,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1992,tonnes,4302570.28,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1993,tonnes,4298602.58,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1994,tonnes,4254332.02,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1995,tonnes,4291881.34,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1996,tonnes,4383384.6,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1997,tonnes,4320575.58,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1998,tonnes,4220282.35,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),1999,tonnes,4174348.88,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2000,tonnes,4043129.72,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2001,tonnes,3857918.76,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2002,tonnes,3794227.74,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2003,tonnes,3550381.71,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2004,tonnes,3606656.13,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2005,tonnes,3563140.48,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2006,tonnes,3708407.05,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2007,tonnes,3641867.81,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2008,tonnes,3754440.33,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2009,tonnes,3933812.61,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2010,tonnes,4055641.52,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2011,tonnes,4234825.33,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2012,tonnes,4002915.86,S
117,Republic of Korea,2805,Rice (Milled Equivalent),Food supply quantity (tonnes),2013,tonnes,4196377.52,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1961,tonnes,3824814.45,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1962,tonnes,4121442.64,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1963,tonnes,4507485.25,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1964,tonnes,4579738.54,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1965,tonnes,4502459.57,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1966,tonnes,4747890.61,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1967,tonnes,5212342.96,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1968,tonnes,5000345.28,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1969,tonnes,5088271.30,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1970,tonnes,5889384.99,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1971,tonnes,5779338.71,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1972,tonnes,5835248.06,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1973,tonnes,6081057.83,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1974,tonnes,6495085.19,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1975,tonnes,6503508.45,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1976,tonnes,6831609.91,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1977,tonnes,7680105.85,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1978,tonnes,7841670.41,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1979,tonnes,7560014.57,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1980,tonnes,7724644.51,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1981,tonnes,7050581.35,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1982,tonnes,7235961.54,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1983,tonnes,7436937.08,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1984,tonnes,7490401.04,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1985,tonnes,7269915.69,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1986,tonnes,7380117.11,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1987,tonnes,7387232.07,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1988,tonnes,7155124.34,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1989,tonnes,6839927.39,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1990,tonnes,6262498.40,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1991,tonnes,6557111.33,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1992,tonnes,6450630.15,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1993,tonnes,6444681.57,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1994,tonnes,6378308.92,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1995,tonnes,6434604.74,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1996,tonnes,6571791.04,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1997,tonnes,6477624.59,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1998,tonnes,6327259.93,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),1999,tonnes,6258394.16,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2000,tonnes,6061663.79,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2001,tonnes,5783986.18,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2002,tonnes,5688497.40,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2003,tonnes,5322911.14,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2004,tonnes,5407280.58,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2005,tonnes,5342039.73,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2006,tonnes,5559830.70,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2007,tonnes,5460071.71,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2008,tonnes,5628846.10,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2009,tonnes,5897770.06,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2010,tonnes,6080422.11,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2011,tonnes,6349063.50,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2012,tonnes,6001373.14,S
117,Republic of Korea,2804,Rice (Paddy Equivalent),Food supply quantity (tonnes),2013,tonnes,6291420.62,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1961,tonnes,3000,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1962,tonnes,3500,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1963,tonnes,3000,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1964,tonnes,4500,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1965,tonnes,5000,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1966,tonnes,5000,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1967,tonnes,5000,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1968,tonnes,5000,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1969,tonnes,6500,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1970,tonnes,7000,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1971,tonnes,7500,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1972,tonnes,7500,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1973,tonnes,8000,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1974,tonnes,8254,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1975,tonnes,3413,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1976,tonnes,6799,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1977,tonnes,6764,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1978,tonnes,14466,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1979,tonnes,16712,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1980,tonnes,16214,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1981,tonnes,13867,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1982,tonnes,13920,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1983,tonnes,13443,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1984,tonnes,13958,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1985,tonnes,14991,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1986,tonnes,15187,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1987,tonnes,15132,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1988,tonnes,16500,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1989,tonnes,15000,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1990,tonnes,15991,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1991,tonnes,9567,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1992,tonnes,12971,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1993,tonnes,13196,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1994,tonnes,17893,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1995,tonnes,23999,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1996,tonnes,13420,S
117,Republic of Korea,2581,Ricebran Oil,Food supply quantity (tonnes),1997,tonnes,14083,S
